failed_login_count,unique_source_ips,request_count,connection_count,bytes_transferred,destination_count,login_success_after_failures,event_frequency_per_min,unusual_time_indicator,privileged_command_flag,high_risk_port_flag,internal_to_external_flag,attack_type
0,1,6,2,598.8154476125868,3,0.0,3.2179085271429004,0,0.0,0.0,0.0,Normal
1,2,11,4,3893.203442648451,2,0.0,14.337216758635794,1,1.0,1.0,1.0,Privilege Escalation
0,1,58,38,108789078.05947435,2,0.0,25.60222526694426,1,1.0,1.0,1.0,Data Exfiltration
0,1,8,6,10328.659608370675,2,0.0,26.74721062567491,1,1.0,0.0,1.0,Privilege Escalation
0,1,2,1,635.7625739789323,3,0.0,2.2488396884696216,0,0.0,0.0,0.0,Normal
0,1,14,6,2738.7879529555626,2,0.0,6.3454369947274385,0,0.0,0.0,0.0,Normal
1,1,1,6,6446.5764926678,1,0.0,7.464612465192186,0,0.0,0.0,0.0,Normal
0,1,10,4,1379.1978975512015,2,0.0,2.3381998515548226,0,0.0,0.0,0.0,Normal
0,1,7,3,782.4084650417851,1,0.0,9.637768939603209,0,0.0,0.0,0.0,Normal
0,1,11,1,12054.849288429517,1,0.0,3.8891209953577026,0,0.0,0.0,0.0,Normal
0,1,10,3,5533.189721833302,3,0.0,5.271811509482997,0,0.0,0.0,0.0,Normal
0,1,37,35,116671570.73849277,1,0.0,24.62932457856907,1,1.0,1.0,1.0,Data Exfiltration
0,1,7,1,1440.0528004092564,2,0.0,9.62747695039978,0,0.0,0.0,0.0,Normal
2,2,58,17,66513.84463546927,4,0.0,36.64829187096974,0,0.0,1.0,0.0,Lateral Movement
0,1,2,9,5182.690648576159,2,0.0,7.003774462019908,0,0.0,0.0,0.0,Normal
0,1,10,9,3222.6677168749175,1,0.0,9.824132537691195,0,0.0,0.0,0.0,Normal
2,4,21,47,355503.54369890667,10,0.0,37.485191038266784,0,0.0,1.0,0.0,Lateral Movement
1,1,1,9,5160.592139746504,2,0.0,8.806808096512558,0,0.0,0.0,0.0,Normal
0,2,4,8,2621.195604570023,1,0.0,1.0797965032026107,0,0.0,0.0,0.0,Normal
32,3,71,40,3182.008481564389,1,0.0,95.18946607326191,1,0.0,0.0,0.0,Brute Force
27,1,64,46,3230.0912260086134,2,0.0,84.3588978449033,1,0.0,0.0,0.0,Brute Force
1,1,10,6,2282.4257188647985,2,0.0,5.122214384802303,0,0.0,0.0,0.0,Normal
0,2,14,5,9133.28176218248,1,0.0,8.9540835603413,1,0.0,0.0,0.0,Normal
0,1,11,6,1526.1864306556977,2,0.0,1.2463362292033182,0,0.0,0.0,0.0,Normal
44,3,43,18,3835.5145432340214,1,0.0,32.47374416589334,1,0.0,0.0,0.0,Brute Force
0,1,10,3,404.05439164179325,3,0.0,8.498742889538626,1,0.0,0.0,0.0,Normal
1,1,9,5,723.5131969847623,3,0.0,1.7326878852423198,0,0.0,0.0,0.0,Normal
0,2,8,6,361.7018978726206,3,0.0,9.640602848616734,0,0.0,0.0,0.0,Normal
0,1,5,7,2705.7170312707813,1,0.0,2.105438883172563,0,0.0,0.0,0.0,Normal
0,1,9,3,8761.976631234003,3,0.0,2.9393705974868625,0,0.0,0.0,0.0,Normal
0,1,4,1,9265.899653147839,3,0.0,3.276644450118661,0,0.0,0.0,1.0,Normal
0,1,11,5,9384.058001091676,2,0.0,4.688614888392177,0,0.0,0.0,1.0,Normal
0,1,8,9,7512.919199141464,1,0.0,3.752722971953581,0,0.0,0.0,0.0,Normal
0,1,1,6,11505.794644707883,1,0.0,6.136860562763321,0,0.0,0.0,0.0,Normal
0,1,5,7,11326.17181923919,2,0.0,19.399387646450208,1,1.0,0.0,1.0,Privilege Escalation
0,1,9,5,0.9260622310453107,2,0.0,4.1955759654839575,0,0.0,0.0,0.0,Normal
0,1,2,1,2384.5273022879333,2,0.0,3.871396282182964,0,0.0,0.0,0.0,Normal
1,1,13,9,2712.9145907735588,2,1.0,6.672953567993568,1,1.0,1.0,1.0,Privilege Escalation
0,1,7,2,6468.959632323219,1,0.0,3.2518639646054472,0,0.0,0.0,0.0,Normal
0,1,9,3,222.8686685063376,2,0.0,7.441696351004206,0,1.0,0.0,0.0,Normal
1,1,2,9,3365.681153098388,3,0.0,8.068789833830738,0,0.0,0.0,0.0,Normal
0,1,18,27,149342637.20699608,1,0.0,11.225973137991092,0,1.0,0.0,1.0,Data Exfiltration
0,1,2,9,858.8490022843928,2,0.0,6.277456198836086,0,0.0,0.0,0.0,Normal
19,1,94,36,518.7575661895863,1,1.0,61.141536680754854,0,0.0,0.0,0.0,Brute Force
0,2,4,7,1272.9398330272195,2,0.0,3.719590582713918,0,0.0,0.0,0.0,Normal
49,1,57,48,3903.185374203583,1,0.0,108.99009866401641,0,0.0,0.0,0.0,Brute Force
0,1,6,4,2019.4248139180465,3,0.0,4.138454933713137,0,0.0,0.0,0.0,Normal
0,1,14,7,5060.296838209059,3,0.0,1.5891791693288142,0,0.0,0.0,1.0,Normal
0,1,6,5,1172.822881667318,1,0.0,6.231358345773637,0,0.0,0.0,0.0,Normal
0,1,3,5,6227.303718198067,3,0.0,8.6390972896524,0,0.0,0.0,0.0,Normal
0,1,10,1,3900.0160786060856,2,0.0,5.429489552696852,0,0.0,0.0,0.0,Normal
0,1,15,27,68605744.30574834,3,1.0,36.304800132521564,0,0.0,0.0,1.0,Data Exfiltration
0,1,24,30,104742942.91426127,2,1.0,17.09018709509174,1,0.0,1.0,1.0,Data Exfiltration
0,1,13,9,611.7643115973633,1,0.0,2.6031933729702983,0,0.0,0.0,0.0,Normal
0,1,10,4,2748.318065083178,2,0.0,2.6226591462710234,0,0.0,0.0,0.0,Normal
0,2,47,31,95952621.84409575,3,0.0,29.34685035995962,1,0.0,1.0,1.0,Data Exfiltration
0,1,10,1,1148.7764337458016,3,0.0,7.375517695313518,0,0.0,0.0,0.0,Normal
1,1,22,11,108717832.4124655,3,1.0,16.66934444463452,0,1.0,1.0,1.0,Data Exfiltration
0,1,34,33,40344275.06124202,4,0.0,26.66596825911169,1,0.0,1.0,1.0,Data Exfiltration
0,1,12,7,2597.282204111153,1,0.0,6.537934140563534,0,0.0,0.0,0.0,Normal
0,1,1,4,5470.107116930219,2,0.0,5.4839051804101935,0,0.0,0.0,0.0,Normal
0,2,24,10,12508.371079220378,1,1.0,13.622926782849447,1,1.0,0.0,1.0,Privilege Escalation
0,1,2,8,1576.610723405273,2,0.0,8.53367001237185,0,0.0,0.0,0.0,Normal
0,1,12,6,3701.0001822298836,1,0.0,7.217268618754615,0,0.0,0.0,0.0,Normal
0,1,4,5,13234.980149901263,2,0.0,8.56025605718034,0,0.0,0.0,0.0,Normal
1,1,9,4,2463.252864627811,1,0.0,19.306815882139556,1,1.0,0.0,1.0,Privilege Escalation
0,1,14,3,9362.997249959497,1,0.0,5.202299598073437,1,0.0,0.0,0.0,Normal
0,2,5,9,10588.03137631067,3,0.0,6.282274209310775,0,0.0,0.0,0.0,Normal
0,1,19,20,27203570.06444239,3,0.0,48.1369417330641,1,1.0,1.0,1.0,Data Exfiltration
0,4,49,18,330563.0794325816,8,1.0,35.04137241493356,1,0.0,0.0,0.0,Lateral Movement
40,2,57,36,701.6818358945663,2,1.0,74.8794018736789,0,0.0,0.0,0.0,Brute Force
1,5,53,24,63596.44101243551,11,1.0,43.614066879918575,1,1.0,0.0,0.0,Lateral Movement
0,1,4,9,578.5222429037786,2,0.0,2.636926283364286,0,0.0,0.0,0.0,Normal
26,2,71,15,1535.9754375800503,2,1.0,75.00641256064199,0,0.0,0.0,0.0,Brute Force
7,1,64,20,1091.3923943193686,2,0.0,64.29968732506052,1,0.0,0.0,0.0,Brute Force
0,1,10,5,514.0588939169926,2,0.0,2.452563259703137,0,0.0,0.0,0.0,Normal
0,1,12,5,6226.024003561645,1,0.0,3.844461656519838,0,0.0,0.0,0.0,Normal
0,1,5,2,2678.703539026118,3,0.0,4.004081692713406,0,0.0,0.0,0.0,Normal
0,1,1,5,11226.645649228894,2,0.0,1.3216469655472078,0,0.0,0.0,0.0,Normal
0,1,20,18,109249184.16290209,4,0.0,16.8162530329382,1,0.0,0.0,1.0,Data Exfiltration
0,1,9,5,10054.383894671586,3,0.0,2.4977816697020727,0,0.0,0.0,0.0,Normal
1,2,9,7,3009.0670753087456,2,0.0,8.701822039604771,1,1.0,0.0,0.0,Normal
0,1,14,3,7041.2910635880935,2,0.0,8.283142645072129,0,0.0,0.0,0.0,Normal
0,1,12,6,2029.4376689192525,1,0.0,1.2619130619067893,0,0.0,0.0,0.0,Normal
34,2,62,26,762.7180983967593,1,1.0,63.52064791534809,0,0.0,1.0,0.0,Brute Force
1,1,10,2,1994.8992249648861,1,0.0,4.655114268681194,0,0.0,0.0,0.0,Normal
0,1,12,2,6031.620769370388,1,0.0,1.3398322563856064,0,0.0,0.0,0.0,Normal
0,2,15,13,8982.096787836022,2,0.0,24.976745729462444,1,1.0,1.0,0.0,Privilege Escalation
0,1,3,1,15409.785587808112,3,0.0,7.382414491313178,0,0.0,0.0,0.0,Normal
1,1,7,4,2584.130207973626,2,0.0,3.140385825488427,0,0.0,0.0,0.0,Normal
0,1,1,9,2296.4685323629596,3,0.0,1.3104444598173448,0,0.0,0.0,0.0,Normal
18,3,26,25,3362.555701263743,1,0.0,91.4486170778374,0,0.0,0.0,0.0,Brute Force
1,1,34,23,57459137.888737686,3,0.0,42.57323649204685,1,1.0,0.0,1.0,Data Exfiltration
0,1,8,3,1290.713200368735,1,0.0,9.680637153559807,0,0.0,0.0,0.0,Normal
0,2,55,29,16687946.508825922,1,0.0,41.08962813268624,1,0.0,1.0,1.0,Data Exfiltration
0,1,2,8,707.7198848515532,3,0.0,6.751292477920277,0,0.0,0.0,0.0,Normal
0,2,10,7,1042.1795001606258,2,0.0,6.058576900529716,1,0.0,0.0,0.0,Normal
0,1,3,7,2537.5426362921207,1,0.0,1.0882730324257872,0,0.0,0.0,0.0,Normal
0,1,9,5,8121.902522553496,3,0.0,2.708010040881018,0,0.0,0.0,0.0,Normal
0,1,10,9,3318.479114199019,3,0.0,2.4255033506829244,0,0.0,0.0,0.0,Normal
1,1,5,9,3177.0707239423755,2,0.0,7.933940273124806,0,0.0,0.0,0.0,Normal
0,1,7,4,5676.113278758074,1,0.0,4.2752761912402795,0,0.0,0.0,1.0,Normal
0,4,38,18,273097.3147759089,10,0.0,35.163828415616145,1,0.0,1.0,0.0,Lateral Movement
48,2,27,49,2719.315120266406,1,1.0,116.1762567889455,0,0.0,1.0,0.0,Brute Force
0,2,56,43,93034.23358733572,9,0.0,55.64147727285798,0,1.0,1.0,0.0,Lateral Movement
0,1,53,11,50821452.727698736,2,1.0,20.443452746652575,1,0.0,1.0,1.0,Data Exfiltration
6,2,43,41,3145.4334388183615,1,0.0,82.8863110602986,1,0.0,0.0,0.0,Brute Force
0,1,3,6,3154.269052201279,2,0.0,7.973787407509968,0,0.0,0.0,0.0,Normal
0,1,5,3,700.040645638881,1,0.0,2.4945799996174642,0,0.0,0.0,0.0,Normal
36,1,26,24,1676.021570845843,1,0.0,47.546756771133815,0,0.0,1.0,0.0,Brute Force
0,1,14,8,1469.2340391971588,2,0.0,4.632719736272541,0,0.0,0.0,0.0,Normal
0,1,5,6,106.99856484458321,2,0.0,2.8672959489082377,0,0.0,0.0,0.0,Normal
0,1,12,5,19971.327883051243,3,0.0,3.6972258928710815,0,0.0,0.0,0.0,Normal
2,1,14,9,2753.251270475295,2,0.0,5.8851764151080665,0,0.0,0.0,0.0,Normal
0,1,1,4,1168.033736459339,3,0.0,7.611598363890098,0,0.0,0.0,0.0,Normal
1,2,11,6,8046.981380392898,2,0.0,2.9544806436079805,0,0.0,0.0,0.0,Normal
0,1,39,22,111510227.11404021,2,1.0,44.34642698991017,1,1.0,1.0,1.0,Data Exfiltration
0,1,9,4,2648.7885375463343,2,0.0,6.388616015461578,0,0.0,0.0,0.0,Normal
1,1,9,14,8177.158645319574,2,0.0,7.366287760050947,1,1.0,0.0,1.0,Privilege Escalation
0,1,6,9,1444.3630800303267,2,0.0,5.1018193257531035,0,0.0,0.0,1.0,Normal
0,1,8,9,12844.790327426117,1,0.0,3.0626671548807707,1,0.0,0.0,0.0,Normal
0,1,14,9,369.0683782221463,2,0.0,9.300930203988395,0,0.0,0.0,0.0,Normal
0,1,12,1,2054.922494834574,2,0.0,6.4506232238153745,1,0.0,0.0,0.0,Normal
1,1,30,10,148604727.98594528,2,0.0,47.66238938015987,1,0.0,1.0,1.0,Data Exfiltration
25,2,46,11,3381.254777488673,1,1.0,60.263749169626344,1,0.0,0.0,0.0,Brute Force
0,1,9,6,6316.200000856688,1,0.0,5.828061304380097,0,0.0,0.0,0.0,Normal
0,1,9,6,9709.607155466863,2,0.0,8.43984797917653,0,0.0,0.0,0.0,Normal
3,2,54,15,279382.9134907399,6,1.0,58.48384039913537,0,1.0,1.0,0.0,Lateral Movement
0,2,8,8,6981.1581643771615,2,0.0,2.4433611859467383,0,0.0,0.0,0.0,Normal
0,4,58,25,239689.65763495534,10,1.0,50.33598236095287,0,1.0,1.0,0.0,Lateral Movement
0,1,7,6,1288.34985364104,3,0.0,2.7913987523831714,0,0.0,0.0,0.0,Normal
2,3,57,30,139181.41099133686,11,1.0,37.179059047728686,1,0.0,1.0,0.0,Lateral Movement
0,1,12,3,1270.377933314121,3,0.0,9.958139167844976,1,0.0,0.0,0.0,Normal
1,1,11,1,15412.518699571478,3,0.0,5.089632029378773,0,0.0,0.0,0.0,Normal
1,1,11,1,1086.263018141193,2,0.0,5.7508678710060614,0,0.0,0.0,0.0,Normal
1,1,13,2,2898.85825891468,1,0.0,2.59890317067555,0,0.0,0.0,0.0,Normal
0,1,7,5,2380.910277747732,3,0.0,5.323573793820882,0,0.0,0.0,0.0,Normal
26,1,65,30,2450.8004520130776,2,0.0,85.47961282208885,1,0.0,1.0,0.0,Brute Force
1,1,5,13,14612.101346465264,1,1.0,6.180909296581564,1,1.0,0.0,1.0,Privilege Escalation
0,1,3,5,4619.143359843588,3,0.0,4.248724722836862,0,0.0,0.0,0.0,Normal
2,1,11,9,12612.627378742893,2,0.0,19.58575804938741,0,1.0,0.0,0.0,Privilege Escalation
0,1,5,4,2172.687791483014,1,0.0,3.457210165769099,0,0.0,0.0,0.0,Normal
0,1,9,8,29398.735529144426,3,0.0,1.1267777094658298,0,0.0,0.0,0.0,Normal
0,1,12,1,2581.372386063434,3,0.0,5.232970794742904,0,0.0,0.0,0.0,Normal
1,1,2,4,6260.061833827569,1,0.0,7.430875313050047,0,0.0,0.0,1.0,Normal
0,1,10,8,4504.516876694905,1,0.0,1.6816568076681284,0,0.0,0.0,0.0,Normal
0,1,7,2,8129.337501957942,2,0.0,6.204284608030468,1,0.0,0.0,0.0,Normal
0,1,10,2,11257.047023959567,1,0.0,6.741814396538949,0,0.0,0.0,0.0,Normal
24,1,54,10,3661.9064929400665,2,0.0,85.9115903528432,1,0.0,1.0,0.0,Brute Force
0,1,11,6,13372.52330327704,1,0.0,4.585826518655173,0,0.0,0.0,0.0,Normal
0,1,9,2,5684.647354137976,2,0.0,3.0798683041898074,0,0.0,0.0,0.0,Normal
1,1,6,3,12876.335536167737,1,0.0,23.402833601534322,1,1.0,1.0,1.0,Privilege Escalation
1,1,20,14,1030.5129975532511,1,0.0,23.431168580616372,1,1.0,1.0,0.0,Privilege Escalation
0,1,11,3,10733.012175951417,3,0.0,4.160868115477717,0,0.0,0.0,0.0,Normal
0,1,13,1,5633.390710106421,3,0.0,6.7498998078358055,0,0.0,0.0,0.0,Normal
28,2,29,12,3100.18096117081,1,0.0,55.469265389872476,0,0.0,0.0,0.0,Brute Force
0,1,38,25,130352736.1025505,1,0.0,48.42161086327122,1,0.0,0.0,1.0,Data Exfiltration
0,1,12,8,10901.265189095626,1,0.0,5.77470782228405,0,0.0,0.0,0.0,Normal
0,1,14,9,3089.9392915733474,2,0.0,2.1983781606066994,0,0.0,0.0,0.0,Normal
0,1,10,8,9301.224564954977,1,0.0,5.710349327238739,0,0.0,0.0,0.0,Normal
22,1,62,19,698.6291376055835,1,1.0,31.706974625793706,1,0.0,0.0,0.0,Brute Force
0,1,14,9,341.013540299504,3,0.0,2.903250531752913,0,0.0,0.0,0.0,Normal
0,1,9,5,11470.371486150594,1,0.0,1.2263871684080185,0,0.0,0.0,0.0,Normal
47,1,38,40,1304.2875931251,1,1.0,71.65580313308953,0,0.0,0.0,0.0,Brute Force
1,1,6,7,8387.068746541438,3,0.0,8.884352028379826,0,0.0,0.0,0.0,Normal
30,1,33,47,2372.3597057684083,2,1.0,93.51900923768754,0,0.0,0.0,0.0,Brute Force
0,1,7,3,1599.0289041931098,2,0.0,4.12549511388643,0,0.0,0.0,0.0,Normal
0,1,49,24,125290160.32857573,4,1.0,45.88149511666202,1,1.0,1.0,1.0,Data Exfiltration
44,3,75,48,1628.4775813970882,1,1.0,112.58245056268571,1,0.0,1.0,0.0,Brute Force
0,3,53,15,259494.50246448597,10,0.0,17.93158503219477,1,1.0,0.0,0.0,Lateral Movement
0,1,4,9,8650.97098435511,2,0.0,6.1140503409999525,0,0.0,0.0,0.0,Normal
0,1,12,4,9180.22968904766,3,0.0,5.8677362094257,0,0.0,0.0,0.0,Normal
0,1,4,5,1534.2832553821565,1,0.0,2.5039284751775233,0,0.0,0.0,0.0,Normal
0,1,59,22,71694144.82650614,2,0.0,30.47508434181267,0,1.0,1.0,1.0,Data Exfiltration
0,1,8,8,5490.115252320788,2,0.0,9.302884919675439,0,0.0,0.0,0.0,Normal
0,1,7,5,7348.212053516927,1,0.0,8.444127180509161,0,0.0,0.0,0.0,Normal
9,1,39,39,2633.0741543309578,1,1.0,51.69203747019285,1,0.0,0.0,0.0,Brute Force
0,1,36,20,86418711.20362157,3,0.0,36.24404724764773,1,1.0,1.0,1.0,Data Exfiltration
0,1,7,4,6343.5920224996025,3,0.0,3.881125446352401,0,0.0,0.0,0.0,Normal
1,1,1,1,936.8325020626985,3,0.0,9.312342674151946,0,0.0,0.0,0.0,Normal
0,1,4,6,9038.97016526277,3,0.0,4.83375728997922,0,0.0,0.0,0.0,Normal
0,1,12,3,5175.281284680438,3,0.0,4.9693132526105845,0,0.0,0.0,0.0,Normal
0,1,6,4,786.1438370220338,1,0.0,2.513717059854292,0,0.0,0.0,0.0,Normal
1,1,6,1,8081.614042042217,3,0.0,5.836558827100283,0,0.0,0.0,0.0,Normal
0,1,8,2,3411.9242934404238,3,0.0,5.738722396940259,0,0.0,0.0,0.0,Normal
3,1,24,12,19021.12420562644,2,0.0,8.480862532522538,1,1.0,0.0,1.0,Privilege Escalation
0,1,3,5,8476.445874917352,3,0.0,2.33728684859262,0,0.0,0.0,0.0,Normal
0,2,10,4,1836.748098712699,3,0.0,8.670908572979638,0,0.0,0.0,0.0,Normal
0,1,6,7,3413.581257605559,2,0.0,9.141745844034544,0,0.0,0.0,0.0,Normal
0,1,1,4,1055.9715872360725,3,0.0,5.4458639622287714,1,0.0,0.0,0.0,Normal
0,1,7,7,2686.996727094583,3,0.0,9.715238033587246,0,0.0,0.0,0.0,Normal
0,1,12,9,991.6225307475164,2,0.0,8.774288877713616,0,0.0,0.0,0.0,Normal
2,4,52,42,77940.84808547523,7,0.0,29.532421542097357,1,1.0,1.0,0.0,Lateral Movement
18,1,38,23,2296.1774414323663,1,1.0,63.73754396865914,1,0.0,0.0,0.0,Brute Force
0,1,10,5,6012.518743777213,2,0.0,4.032353738725524,0,0.0,0.0,0.0,Normal
0,1,15,5,17729.13184348623,1,0.0,20.154769784443303,0,1.0,0.0,1.0,Privilege Escalation
0,1,9,1,3564.122069026169,2,0.0,9.23627112629488,0,0.0,0.0,0.0,Normal
0,1,6,4,1295.004794967288,1,0.0,9.5891981079236,0,0.0,0.0,0.0,Normal
0,2,7,7,8886.017559378139,1,0.0,5.597160163056695,1,1.0,1.0,1.0,Privilege Escalation
0,1,4,7,3729.4292362327806,2,0.0,3.0098354254660467,0,0.0,0.0,0.0,Normal
0,1,2,1,2070.5681082160627,1,0.0,8.173565948820066,1,0.0,0.0,0.0,Normal
0,1,11,1,34.043397591912814,3,0.0,9.265314832751105,0,0.0,0.0,0.0,Normal
1,1,13,2,235.69473113788868,1,0.0,6.5723469338325975,0,0.0,0.0,0.0,Normal
0,1,4,3,4505.432099579549,1,0.0,4.0863664845836505,0,0.0,0.0,0.0,Normal
0,1,7,4,10116.5176962506,2,0.0,8.666942408738612,0,0.0,0.0,0.0,Normal
0,2,14,7,1658.020698109244,2,0.0,1.7297590713965785,0,0.0,0.0,0.0,Normal
35,1,39,16,1039.0100573630493,1,1.0,79.26488208248207,1,0.0,0.0,0.0,Brute Force
0,1,14,2,663.2971819061873,2,0.0,4.880803478002047,0,0.0,0.0,0.0,Normal
0,1,1,2,1828.899739151221,1,0.0,9.180981949355301,0,0.0,0.0,0.0,Normal
0,1,22,9,4538.779324605555,2,1.0,14.88061409784025,1,1.0,1.0,0.0,Privilege Escalation
0,1,14,3,4060.2439811182867,3,0.0,6.656210648081201,0,0.0,0.0,0.0,Normal
0,1,32,29,107277628.87043178,2,0.0,32.91913038638217,1,1.0,1.0,1.0,Data Exfiltration
1,1,4,7,7939.393577517499,1,0.0,5.519440502405334,0,0.0,0.0,0.0,Normal
1,1,58,19,28367479.7225272,4,0.0,40.10098505189363,1,1.0,1.0,1.0,Data Exfiltration
0,1,37,22,12754552.082790514,2,0.0,14.268497732712158,0,1.0,1.0,1.0,Data Exfiltration
19,2,46,45,539.2039038588232,1,0.0,112.91472448040037,1,0.0,0.0,0.0,Brute Force
0,1,2,7,960.0393716646399,1,0.0,5.5276348146015994,0,0.0,0.0,0.0,Normal
0,1,11,9,7116.999648468313,2,0.0,6.5370474906910365,1,0.0,0.0,0.0,Normal
1,1,20,7,15353.93937412121,2,1.0,15.292499879702731,1,1.0,1.0,0.0,Privilege Escalation
0,1,20,18,78922218.37900448,4,0.0,46.47718565388174,1,1.0,1.0,1.0,Data Exfiltration
2,2,68,38,298958.9448093508,4,1.0,44.56276909453597,0,1.0,0.0,1.0,Lateral Movement
0,1,5,8,8605.817978100862,2,0.0,6.410462839399603,0,0.0,0.0,0.0,Normal
0,1,3,8,195.91692657297335,2,0.0,3.9724064949062443,0,0.0,0.0,0.0,Normal
0,1,31,35,15817142.435954917,1,0.0,41.173863472481365,1,0.0,0.0,1.0,Data Exfiltration
0,1,13,9,9031.592047439017,1,0.0,3.4385835842209653,0,0.0,0.0,0.0,Normal
1,1,7,14,7220.979231059739,2,0.0,18.288602775538,1,1.0,0.0,0.0,Privilege Escalation
0,1,1,1,3512.3771450889485,1,0.0,4.987360077004103,0,0.0,0.0,0.0,Normal
0,1,10,6,5012.901981329118,2,0.0,6.912136953637809,0,0.0,0.0,0.0,Normal
0,1,9,7,797.0468812604726,3,0.0,9.189367290794946,0,0.0,0.0,0.0,Normal
1,1,58,37,38682483.69562253,1,1.0,46.39053539984346,1,1.0,0.0,1.0,Data Exfiltration
0,1,10,2,723.1590828967645,1,0.0,1.2759354113517758,0,0.0,0.0,0.0,Normal
1,1,16,8,5100.996147957038,2,1.0,29.640456704678773,0,1.0,0.0,1.0,Privilege Escalation
0,1,7,7,699.9006085630976,2,0.0,5.819660365482175,0,0.0,0.0,0.0,Normal
2,1,18,7,11729.84757182142,1,0.0,7.767234360497248,1,1.0,0.0,0.0,Privilege Escalation
0,1,8,1,686.4165253405497,3,0.0,1.2891777950433796,0,0.0,0.0,0.0,Normal
2,1,24,8,10886.093817516785,2,0.0,26.379078233080087,0,1.0,0.0,0.0,Privilege Escalation
1,5,31,35,312503.2059990993,10,0.0,30.727225943538432,0,1.0,1.0,0.0,Lateral Movement
2,3,35,45,435527.83056028176,9,1.0,44.00578280940264,1,0.0,1.0,0.0,Lateral Movement
1,1,2,5,1166.2822500750162,2,0.0,1.1146504900349354,0,0.0,0.0,0.0,Normal
1,1,47,18,47813041.87671874,2,0.0,14.662424590834036,1,1.0,1.0,1.0,Data Exfiltration
0,1,4,1,2298.4264966092423,2,0.0,6.967484773625086,0,0.0,0.0,0.0,Normal
0,1,12,9,544.939931774589,1,0.0,5.090571010634333,0,0.0,0.0,0.0,Normal
20,2,62,52,3192.9189031840065,1,0.0,112.77717902103957,1,0.0,0.0,0.0,Brute Force
0,1,11,7,1676.4631110480555,2,0.0,2.6226485675759603,0,0.0,0.0,0.0,Normal
0,1,7,4,562.7514391501046,3,0.0,6.825290602366681,0,0.0,0.0,0.0,Normal
0,1,9,6,1272.2726956098772,1,0.0,5.722222072773427,0,0.0,0.0,1.0,Normal
0,1,12,5,10108.0254256455,3,0.0,7.328246889587327,0,0.0,0.0,0.0,Normal
0,1,14,5,16041.236000376804,2,0.0,4.515169398332219,0,0.0,0.0,0.0,Normal
8,1,55,28,3846.3330709387196,1,0.0,103.7900445185264,1,0.0,1.0,0.0,Brute Force
1,1,11,8,864.3790340941208,2,0.0,7.2257114134981055,1,0.0,0.0,0.0,Normal
0,1,3,1,946.3748549736569,2,0.0,9.61376335699797,0,0.0,0.0,0.0,Normal
0,1,6,9,6152.646698717757,1,0.0,4.01191558412051,0,0.0,0.0,0.0,Normal
0,1,2,3,10909.30696198598,3,0.0,9.882955697089356,0,0.0,0.0,0.0,Normal
1,1,3,2,2076.788048468272,3,0.0,7.734478369575311,0,0.0,0.0,0.0,Normal
0,1,2,1,1509.807396600544,3,0.0,1.9937295520700022,0,0.0,0.0,0.0,Normal
0,1,2,2,992.364725627489,3,0.0,4.501282186609398,0,0.0,0.0,0.0,Normal
0,1,8,3,1040.5970939133626,3,0.0,4.722551644144552,0,0.0,0.0,0.0,Normal
1,1,48,34,129502381.78184932,3,0.0,29.832785955491367,1,0.0,0.0,1.0,Data Exfiltration
49,1,28,50,2230.7638738561677,2,1.0,40.715647037629225,1,0.0,0.0,0.0,Brute Force
34,1,69,53,3423.373964056818,2,1.0,111.70241503026551,0,0.0,0.0,0.0,Brute Force
0,1,10,7,1045.4161330910827,1,0.0,8.331890055346454,0,0.0,0.0,0.0,Normal
1,1,2,9,511.0755712614493,2,0.0,8.822567278426085,0,0.0,0.0,0.0,Normal
0,1,7,8,17410.214912288786,1,0.0,9.421776743243814,0,0.0,0.0,0.0,Normal
0,1,1,5,4261.706533837631,1,0.0,7.5915554127153015,0,0.0,0.0,0.0,Normal
0,1,4,5,657.9852109869515,1,0.0,6.4184830563434065,0,0.0,0.0,0.0,Normal
0,1,6,6,3567.455498938088,1,0.0,3.22319683313097,0,0.0,0.0,0.0,Normal
0,1,14,6,4753.477794352569,3,0.0,3.0211175734907627,0,0.0,0.0,0.0,Normal
0,1,7,1,794.746575522113,2,0.0,5.648612163621172,0,0.0,0.0,0.0,Normal
0,1,2,6,793.8160244865736,2,0.0,8.770105940707547,0,0.0,0.0,0.0,Normal
0,1,2,4,1608.7992836299313,2,0.0,4.716576064903101,1,0.0,0.0,0.0,Normal
0,1,5,8,2618.1496298158754,1,1.0,24.270890863156577,1,1.0,0.0,0.0,Privilege Escalation
3,1,14,6,15790.301495862594,1,1.0,9.67378359503833,1,1.0,0.0,1.0,Privilege Escalation
0,1,6,9,5178.325695804951,1,0.0,2.3756527355545534,0,0.0,0.0,0.0,Normal
0,1,7,3,1996.7453370907579,3,0.0,5.965383557341662,0,0.0,0.0,0.0,Normal
1,1,6,1,883.8196434803542,3,0.0,5.73900001181067,0,0.0,0.0,0.0,Normal
0,1,11,3,1518.5779239395467,2,0.0,2.7931308713699097,0,0.0,0.0,0.0,Normal
0,2,1,2,5178.628798729728,3,0.0,5.936260790578566,1,0.0,0.0,0.0,Normal
0,1,14,2,5699.403834731978,1,0.0,6.299942546826645,0,0.0,0.0,0.0,Normal
1,1,14,1,307.8395149872037,3,0.0,6.637279100289922,0,0.0,0.0,0.0,Normal
